Gene_Claim_Name	Importance_Score	NCBI_Gene_ID
ELOVL2	0.000005	54898
ELOVL2	0.000005	
ELOVL2	0.000005	
PRAMEF13	0.000005	400736
AP4M1	0.000005	9179
GAK	0.000005	2580
CFAP68	0.000005	64776
CFAP68	0.000005	
OPA1	0.000005	4976
DYNC1LI1	0.000005	51143
DYNC1LI1	0.000005	
ZFPL1	0.000005	7542
SEPTIN6	0.000005	23157
FAM174C	0.000005	55009
FAM174C	0.000005	
FAM174C	0.000005	
ADGRA1	0.000005	84435
WASHC2C	0.000005	253725
ACSS3	0.000005	79611
ACSS3	0.000005	
ACSS3	0.000005	
ACSS3	0.000005	
DHX57	0.000005	90957
RAB4B	0.000005	53916
CCNQ	0.000005	92002
ZBED2	0.000005	79413
TRBV4-2	0.000005	28616
SETD1B	0.000005	23067
MRPS26	0.000005	64949
TRIM21	0.000005	6737
PHF6	0.000005	84295
SLC44A4	0.000005	80736
UFSP1	0.000005	402682
SFXN3	0.000005	81855
TUT4	0.000005	23318
TUT4	0.000005	
ZNF219	0.000005	51222
ZNF219	0.000005	
CRISP2	0.000005	7180
CRISP2	0.000005	
ZNF213	0.000005	7760
RPL13AP17	0.000005	399670
RPL13AP17	0.000005	
VAMP3	0.000005	9341
RFPL4B	0.000005	442247
KRTAP4-1	0.000005	85285
TAS2R41	0.000005	259287
TAS2R41	0.000005	
NAALADL2	0.000005	254827
NOX1	0.000005	27035
SFRP4	0.000005	6424
OR8G1	0.000005	26494
EFHD1	0.000005	80303
EFHD1	0.000005	
FAM180B	0.000005	399888
OR2AT4	0.000005	341152
OR2AT4	0.000005	
OR2AT4	0.000005	
PWRN1	0.000005	791114
OR5AC2	0.000005	81050
SUMO1P2	0.000005	474337
SAGE1	0.000005	55511
G6PD	0.000005	2539
SULT1A4	0.000005	445329
OR10AC1	0.000005	392133
GRPEL1	0.000005	80273
PAX4	0.000005	5078
PAX4	0.000005	
OSTM1	0.000005	28962
TNFAIP6	0.000005	7130
TWIST1	0.000005	7291
TMEM39A	0.000005	55254
PABPN1	0.000005	8106
SLC22A4	0.000005	6583
MORC1	0.000005	27136
PPP2R5E	0.000005	5529
PPP2R5E	0.000005	
CACNA1A	0.000005	773
CASTOR2	0.000005	729438
OR8K1	0.000005	390157
MIR24-1	0.000005	407012
ANKRA2	0.000005	57763
ANKRA2	0.000005	
NARS2	0.000005	79731
TJP2	0.000005	9414
EMILIN3	0.000005	90187
EMILIN3	0.000005	
EMILIN3	0.000005	
FAM74A1	0.000005	401507
DLGAP4	0.000005	22839
TRIM56	0.000005	81844
NOL8	0.000005	55035
DEFB122	0.000005	245935
NOS1	0.000005	4842
ZNF230	0.000005	7773
THOC3	0.000005	84321
CCDC169	0.000005	728591
CCDC169	0.000005	
VDAC1	0.000005	7416
VDAC1	0.000005	
VDAC1	0.000005	
MIR22HG	0.000005	84981
AMDHD2	0.000005	51005
AMDHD2	0.000005	
GP5	0.000005	2814
NICOL1	0.000005	401115
RPL6P27	0.000005	645387
DXO	0.000005	1797
GANC	0.000005	2595
PTP4A2	0.000005	8073
ADTRP	0.000005	84830
IGHV2-70	0.000005	28454
SLC35G6	0.000005	643664
SCX	0.000005	642658
ZNF200	0.000005	7752
MIR24-2	0.000005	407013
RLIG1	0.000005	91298
KLHL26	0.000005	55295
ABRAXAS2	0.000005	23172
ABRAXAS2	0.000005	
MIR136	0.000005	406927
PCBP3	0.000005	54039
ACTR8	0.000005	93973
LDAH	0.000005	60526
MYL5	0.000005	4636
AKIRIN1	0.000005	79647
TUBG1	0.000005	7283
TUBG1	0.000005	
TIMELESS	0.000005	8914
NDUFS8	0.000005	4728
SBK1	0.000005	388228
SBK1	0.000005	
RPP21	0.000005	79897
TACSTD2	0.000005	4070
TACSTD2	0.000005	
XDH	0.000005	7498
IQCB1	0.000005	9657
LRRC3	0.000005	81543
MAP3K9	0.000005	4293
RFX3	0.000005	5991
ERN1	0.000005	2081
LINC00938	0.000005	400027
CDK18	0.000005	5129
MIR18A	0.000005	406953
DAPP1	0.000005	27071
OR9Q1	0.000005	219956
PSMA7	0.000005	5688
HASPIN	0.000005	83903
MPZL1	0.000005	9019
CTNNAL1	0.000005	8727
OR5K4	0.000005	403278
KCTD10	0.000005	83892
PRPF3	0.000005	9129
AMPD1	0.000005	270
TMEM200B	0.000005	399474
SLC39A9	0.000005	55334
MYOZ3	0.000005	91977
STXBP6	0.000005	29091
MRPL37	0.000005	51253
BYSL	0.000005	705
XPO4	0.000005	64328
HOMER2	0.000005	9455
EML6	0.000005	400954
NFKBIZ	0.000005	64332
PGPEP1	0.000005	54858
MPHOSPH10P1	0.000005	643802
MPHOSPH10P1	0.000005	
ERGIC2	0.000005	51290
ERGIC2	0.000005	
ST7-AS1	0.000005	93653
MT3	0.000005	4504
OR4F16	0.000005	81399
EIF4E2	0.000005	9470
EIF4E2	0.000005	
SV2C	0.000005	22987
KIF21A	0.000005	55605
TBX18	0.000005	9096
TBX18	0.000005	
LINC02076	0.000005	400579
AUH	0.000005	549
RAB36	0.000005	9609
CCT8P1	0.000005	644131
MRPS18B	0.000005	28973
MRPS18B	0.000005	
IGFBP6	0.000005	3489
IGFBP6	0.000005	
IGFBP6	0.000005	
IGFBP6	0.000005	
OR3A3	0.000005	8392
KNOP1	0.000005	400506
RFC2	0.000005	5982
SLC2A5	0.000005	6518
SLC2A5	0.000005	
SLC2A5	0.000005	
LDLR	0.000005	3949
CCDC25	0.000005	55246
CYP20A1	0.000005	57404
CYP20A1	0.000005	
CYP20A1	0.000005	
CALCOCO1	0.000005	57658
SCARNA15	0.000005	677778
SCARNA15	0.000005	
PTGDR	0.000005	5729
FAM86B3P	0.000005	286042
APCS	0.000005	325
MBL1P	0.000005	8512
MCM4	0.000005	4173
OR4A15	0.000005	81328
OR4A15	0.000005	
FABP12	0.000005	646486
SPR	0.000005	6697
SPR	0.000005	
KRTAP5-4	0.000005	387267
KLHL31	0.000005	401265
KLHL31	0.000005	
KLHL31	0.000005	
ODAD1	0.000005	93233
SSX4B	0.000005	548313
NTS	0.000005	4922
SLC2A11	0.000005	66035
VMA21	0.000005	203547
AHRR	0.000005	57491
B3GALT4	0.000005	8705
PLAC8	0.000005	51316
PLAC8	0.000005	
PCMTD2	0.000005	55251
ATP1A3	0.000005	478
USP17L27	0.000005	728393
USP17L27	0.000005	
ZNF805	0.000005	390980
CISD2	0.000005	493856
MED13	0.000005	9969
ACP3	0.000005	55
VTRNA1-3	0.000005	56662
UGCG	0.000005	7357
ATF7IP2	0.000005	80063
ATF7IP2	0.000005	
DLL1	0.000005	28514
LIME1	0.000005	54923
SP100	0.000005	6672
SNHG5	0.000005	387066
PPP2R1A	0.000005	5518
OR6X1	0.000005	390260
DOT1L	0.000005	84444
DOT1L	0.000005	
GSE1	0.000005	23199
ACOXL	0.000005	55289
ZNF697	0.000005	90874
TFAP2D	0.000005	83741
SPG21	0.000005	51324
HIGD1A	0.000005	25994
HIGD1A	0.000005	
HIGD1A	0.000005	
RDH8	0.000005	50700
UTP11	0.000005	51118
CDKN2AIPNL	0.000005	91368
CDKN2AIPNL	0.000005	
MCHR2	0.000005	84539
COPZ1	0.000005	22818
TAFAZZIN	0.000005	6901
TAFAZZIN	0.000005	
PIGV	0.000005	55650
PIGV	0.000005	
FKBP1B	0.000005	2281
C6	0.000005	729
CAMK1G	0.000005	57172
H2BC1	0.000005	255626
TKT	0.000005	7086
NPIPB11	0.000005	728888
EIF3A	0.000005	8661
ABLIM1	0.000005	3983
SDF4	0.000005	51150
SDF4	0.000005	
CBARP	0.000005	255057
CBARP	0.000005	
CBARP	0.000005	
CBARP	0.000005	
RPSAP54	0.000005	642641
PKHD1	0.000005	5314
POTED	0.000005	317754
HSD17B7	0.000005	51478
RAB38	0.000005	23682
ARHGAP18	0.000005	93663
CFAP43	0.000005	80217
CFAP43	0.000005	
DEFB112	0.000005	245915
TMSB4X	0.000005	7114
SNORD7	0.000005	692076
S100A7A	0.000005	338324
S100A7A	0.000005	
REG1A	0.000005	5967
TVP23B	0.000005	51030
AADACL4	0.000005	343066
LRRC37A17P	0.000005	644397
LRRC37A17P	0.000005	
CLEC11A	0.000005	6320
SLC13A3	0.000005	64849
PCDH12	0.000005	51294
PCDH12	0.000005	
OR13A1	0.000005	79290
OR13A1	0.000005	
OR13A1	0.000005	
EPDR1	0.000005	54749
MRPL2	0.000005	51069
CLCC1	0.000005	23155
SMIM10L2A	0.000005	399668
SMIM10L2A	0.000005	
FCAMR	0.000005	83953
FCAMR	0.000005	
INSYN2A	0.000005	642938
INSYN2A	0.000005	
INSYN2A	0.000005	
FLNC	0.000005	2318
FMO4	0.000005	2329
FMO4	0.000005	
FMO4	0.000005	
ANKDD1B	0.000005	728780
C19orf44	0.000005	84167
ZNF419	0.000005	79744
MIF4GD	0.000005	57409
PPIL2	0.000005	23759
KAZALD1	0.000005	81621
PPL	0.000005	5493
ALDH3A2	0.000005	224
CNNM3	0.000005	26505
MIR30C1	0.000005	407031
OR4X1	0.000005	390113
MAT2B	0.000005	27430
MAT2B	0.000005	
MAT2B	0.000005	
MIR20A	0.000005	406982
LMNTD2	0.000005	256329
IFNA8	0.000005	3445
IFNA8	0.000005	
C11orf71	0.000005	54494
VAMP7	0.000005	6845
RRAGD	0.000005	58528
AGAP6	0.000005	414189
CAPZA1	0.000005	829
BRI3P1	0.000005	730010
OR5K3	0.000005	403277
ZSCAN10	0.000005	84891
C1DP2	0.000005	642538
MME	0.000005	4311
MME	0.000005	
TPX2	0.000005	22974
TPX2	0.000005	
TPX2	0.000005	
MRFAP1	0.000005	93621
ZNF20	0.000005	7568
ZNF20	0.000005	
ZNF20	0.000005	
OOSP2	0.000005	219990
RPL36AP37	0.000005	729362
KRTAP19-1	0.000005	337882
NFKBIL1	0.000005	4795
NFKBIL1	0.000005	
NFKBIL1	0.000005	
NOVA2	0.000005	4858
GABRA3	0.000005	2556
DUSP13B	0.000005	51207
DUSP13B	0.000005	
DUSP13B	0.000005	
DUSP13B	0.000005	
TPRKB	0.000005	51002
SESN1	0.000005	27244
TTPA	0.000005	7274
HACL1	0.000005	26061
MATK	0.000005	4145
DUOX2	0.000005	50506
RPL21P16	0.000005	729402
TCAF2P1	0.000005	653691
RRP8	0.000005	23378
XAGE2	0.000005	9502
XAGE2	0.000005	
TMEM158	0.000005	25907
SPRING1	0.000005	79794
SCGB1D4	0.000005	404552
LRRC52	0.000005	440699
UQCRC2	0.000005	7385
MIR378A	0.000005	494327
ANXA13	0.000005	312
GNAZ	0.000005	2781
RHPN2	0.000005	85415
SMAD4	0.000005	4089
IFT172	0.000005	26160
PHF14	0.000005	9678
C4orf17	0.000005	84103
ZNF473CR	0.000005	400710
RB1CC1	0.000005	9821
DEFA1B	0.000005	728358
LINC02864	0.000005	400655
PHYKPL	0.000005	85007
PHYKPL	0.000005	
GAS8	0.000005	2622
GCH1	0.000005	2643
GCH1	0.000005	
TMEM220	0.000005	388335
SPI1	0.000005	6688
H3C8	0.000005	8355
H3C8	0.000005	
H3C8	0.000005	
ZNF25	0.000005	219749
ANKS4B	0.000005	257629
ANKS4B	0.000005	
ANKS4B	0.000005	
AREG	0.000005	374
AREG	0.000005	
ALS2CL	0.000005	259173
LIPT1	0.000005	51601
LIPT1	0.000005	
LIPT1	0.000005	
SLC12A4	0.000005	6560
SLC12A4	0.000005	
SLC12A4	0.000005	
ZNF280D	0.000005	54816
HIPK2	0.000005	28996
SEPTIN2	0.000005	4735
OR8J3	0.000005	81168
OR8J3	0.000005	
FBXL5	0.000005	26234
LIMD2	0.000005	80774
SERPINE1	0.000005	5054
VPS72	0.000005	6944
VPS72	0.000005	
HECW2	0.000005	57520
TLR10	0.000005	81793
KRTAP19-7	0.000005	337974
MSTN	0.000005	2660
EPHX3	0.000005	79852
WLS	0.000005	79971
PFN1	0.000005	5216
MIR106B	0.000005	406900
TMX2	0.000005	51075
TMX2	0.000005	
TMX2	0.000005	
HS3ST3A1	0.000005	9955
HS3ST3A1	0.000005	
SLITRK2	0.000005	84631
SPCS2P4	0.000005	653566
DDX50	0.000005	79009
SLC10A7	0.000005	84068
OSM	0.000005	5008
DDR2	0.000005	4921
BST1	0.000005	683
ANKZF1	0.000005	55139
BSG	0.000005	682
ZDHHC22	0.000005	283576
HNRNPU	0.000005	3192
HNRNPU	0.000005	
HNRNPU	0.000005	
SHISAL1	0.000005	85352
GDF9	0.000005	2661
XPNPEP3	0.000005	63929
DNAI1	0.000005	27019
APOL4	0.000005	80832
SLC16A6P1	0.000005	440459
NEPRO	0.000005	25871
ZNF236	0.000005	7776
NR2C1	0.000004	7181
PHPT1	0.000004	29085
TCEAL9	0.000004	51186
OR2T7	0.000004	81458
OR2T7	0.000004	
ZNF30	0.000004	90075
LRCH1	0.000004	23143
LRCH1	0.000004	
LRCH1	0.000004	
ACVR1	0.000004	90
ACVR1	0.000004	
GCC2	0.000004	9648
GCC2	0.000004	
MVK	0.000004	4598
MVK	0.000004	
FAM53C	0.000004	51307
MRPL40	0.000004	64976
MIR548C	0.000004	693129
MPRIP	0.000004	23164
VAMP1	0.000004	6843
CD63	0.000004	967
CPZ	0.000004	8532
LIPE	0.000004	3991
RFWD3	0.000004	55159
FSCB	0.000004	84075
NT5DC2	0.000004	64943
GGT5	0.000004	2687
GGT5	0.000004	
GGT5	0.000004	
NSUN5P2	0.000004	260294
FKRP	0.000004	79147
FKRP	0.000004	
FKRP	0.000004	
DERA	0.000004	51071
DERA	0.000004	
XPO7	0.000004	23039
GOLGA8K	0.000004	653125
NGF	0.000004	4803
GCFC2	0.000004	6936
PTTG1IP	0.000004	754
IFNW1	0.000004	3467
IFNW1	0.000004	
IFNW1	0.000004	
MUSK	0.000004	4593
MTPAP	0.000004	55149
MTPAP	0.000004	
SETD6	0.000004	79918
MAGEA2	0.000004	4101
KRTAP9-8	0.000004	83901
B3GNT4	0.000004	79369
MIR100	0.000004	406892
MBD3	0.000004	53615
TMEM50B	0.000004	757
FAXC	0.000004	84553
ZNF814	0.000004	730051
DCDC2C	0.000004	728597
DCDC2C	0.000004	
FOXL2	0.000004	668
NUP98	0.000004	4928
NUP98	0.000004	
RDH11	0.000004	51109
DHTKD1	0.000004	55526
ZNF615	0.000004	284370
ABLIM2	0.000004	84448
RIC3	0.000004	79608
BFAR	0.000004	51283
HHIPL1	0.000004	84439
RETREG1	0.000004	54463
TBC1D29P	0.000004	26083
TBC1D29P	0.000004	
TBC1D29P	0.000004	
AP3M1	0.000004	26985
PELI1	0.000004	57162
ELOC	0.000004	6921
ELOC	0.000004	
TRIM26	0.000004	7726
TRIM26	0.000004	
TRIM26	0.000004	
KIR2DL5A	0.000004	57292
KIR2DL5A	0.000004	
TEF	0.000004	7008
TEF	0.000004	
FRMPD2B	0.000004	728798
MAB21L1	0.000004	4081
MAB21L1	0.000004	
ASIC2	0.000004	40
PCDH8	0.000004	5100
PCDH8	0.000004	
PCDH8	0.000004	
PCDH8	0.000004	
PCDH8	0.000004	
RTL9	0.000004	57529
TUBGCP6	0.000004	85378
KRTAP9-4	0.000004	85280
KRTAP9-4	0.000004	
PLBD2	0.000004	196463
PLBD2	0.000004	
CBY1	0.000004	25776
ZNF566	0.000004	84924
LRCH3	0.000004	84859
C8G	0.000004	733
TINAGL1	0.000004	64129
DANCR	0.000004	57291
VASH2	0.000004	79805
COLEC12	0.000004	81035
VWA1	0.000004	64856
TBXT	0.000004	6862
OGN	0.000004	4969
TSHB	0.000004	7252
FGG	0.000004	2266
SNORA71C	0.000004	677839
DSG3	0.000004	1830
OR5M8	0.000004	219484
CCDC3	0.000004	83643
TMEM144	0.000004	55314
NRXN3	0.000004	9369
LSG1	0.000004	55341
ZNF594	0.000004	84622
IGSF10	0.000004	285313
AKR7A3	0.000004	22977
MED17	0.000004	9440
MED17	0.000004	
RERGL	0.000004	79785
RERGL	0.000004	
VCY	0.000004	9084
ANGPTL6	0.000004	83854
IGLV3-1	0.000004	28809
IGLV3-1	0.000004	
GPRACR	0.000004	401554
SARNP	0.000004	84324
IGF2-AS	0.000004	51214
MTRF1	0.000004	9617
RNF4	0.000004	6047
SLC25A41	0.000004	284427
CCDC149	0.000004	91050
DGKZP1	0.000004	400126
RHEB	0.000004	6009
RHEB	0.000004	
RHEB	0.000004	
MIR146B	0.000004	574447
LIMS1	0.000004	3987
SH2D1A	0.000004	4068
SSUH2	0.000004	51066
ARHGDIB	0.000004	397
ZBBX	0.000004	79740
HNRNPA1P4	0.000004	389674
HNRNPA1P4	0.000004	
ATIC	0.000004	471
LRRD1	0.000004	401387
PCDHAC2	0.000004	56134
MAIP1	0.000004	79568
NMT1	0.000004	4836
NMT1	0.000004	
ZSCAN16	0.000004	80345
GALK2	0.000004	2585
GALK2	0.000004	
MYO10	0.000004	4651
MYO10	0.000004	
TMEM14B	0.000004	81853
ABCA11P	0.000004	79963
LBP	0.000004	3929
LBP	0.000004	
TAS2R19	0.000004	259294
TAS2R19	0.000004	
MYBPC2	0.000004	4606
MYBPC2	0.000004	
MOGAT2	0.000004	80168
MOGAT2	0.000004	
MOGAT2	0.000004	
NAA40	0.000004	79829
LHX9	0.000004	56956
NEURL3	0.000004	93082
S1PR1	0.000004	1901
MIR488	0.000004	574441
GLB1L2	0.000004	89944
GLB1L2	0.000004	
MKNK2	0.000004	2872
MAL	0.000004	4118
MAL	0.000004	
LINC03042	0.000004	389649
LINC03042	0.000004	
LINC03042	0.000004	
LINC03042	0.000004	
LINC03042	0.000004	
ASMTL-AS1	0.000004	80161
SLC41A3	0.000004	54946
TMEM237	0.000004	65062
GLCE	0.000004	26035
SNORA46	0.000004	677827
GALR1	0.000004	2587
NACA	0.000004	4666
KAT6A	0.000004	7994
SSPOP	0.000004	23145
TXNDC5	0.000004	81567
TXNDC5	0.000004	
SOCS2	0.000004	8835
IL17RA	0.000004	23765
CFHR2	0.000004	3080
FAM224A	0.000004	401630
MAGEA5P	0.000004	4104
RUBCN	0.000004	9711
BACE2	0.000004	25825
MIR202	0.000004	574448
UBE3C	0.000004	9690
UBE3C	0.000004	
BOD1	0.000004	91272
RPL26P36	0.000004	392501
SPOCK2	0.000004	9806
EXD3	0.000004	54932
P2RY12	0.000004	64805
ATL3	0.000004	25923
LARP4B	0.000004	23185
LARP4B	0.000004	
LARP4B	0.000004	
GGTLC2	0.000004	91227
DDX23	0.000004	9416
CRISPLD2	0.000004	83716
MAPK15	0.000004	225689
DUSP26	0.000004	78986
TMEM74B	0.000004	55321
HKDC1	0.000004	80201
TRAV13-1	0.000004	28671
NCOA4	0.000004	8031
NPR2	0.000004	4882
ACYP2	0.000004	98
ACYP2	0.000004	
TANC1	0.000004	85461
ZFY	0.000004	7544
MFF	0.000004	56947
RUFY3	0.000004	22902
NBPF3	0.000004	84224
NBPF3	0.000004	
MIR141	0.000004	406933
MIR141	0.000004	
OAF	0.000004	220323
NDUFB3	0.000004	4709
NDUFB3	0.000004	
NDUFB3	0.000004	
MIR30B	0.000004	407030
MIR30B	0.000004	
CHST2	0.000004	9435
CHST2	0.000004	
ZMIZ2	0.000004	83637
CATSPERE	0.000004	257044
CATSPERE	0.000004	
KANSL1-AS1	0.000004	644246
KANSL1-AS1	0.000004	
KANSL1-AS1	0.000004	
KANSL1-AS1	0.000004	
RIOK2	0.000004	55781
ATP5MC2P1	0.000004	520
IFT70A	0.000004	92104
SEMG1	0.000004	6406
KCNH7	0.000004	90134
GCM2	0.000004	9247
BMP3	0.000004	651
HSD17B14	0.000004	51171
WDR55	0.000004	54853
CRPPA	0.000004	729920
CRPPA	0.000004	
MED31	0.000004	51003
PLXNB1	0.000004	5364
PLXNB1	0.000004	
PLXNB1	0.000004	
MIRLET7F2	0.000004	406889
MIRLET7F2	0.000004	
MXRA5	0.000004	25878
CDCP1	0.000004	64866
MED12	0.000004	9968
ICOSLG	0.000004	23308
ICOSLG	0.000004	
MS4A4A	0.000004	51338
WASH4P	0.000004	374677
TOP2B	0.000004	7155
STX3	0.000004	6809
STX3	0.000004	
MARVELD1	0.000004	83742
ZP4	0.000004	57829
ZP4	0.000004	
CASZ1	0.000004	54897
ANKRD7	0.000004	56311
MIR125B2	0.000004	406912
IFT20	0.000004	90410
EEA1	0.000004	8411
KRTAP13-3	0.000004	337960
KRTAP13-3	0.000004	
KRTAP13-3	0.000004	
MAPKAPK5-AS1	0.000004	51275
SPINK1	0.000004	6690
ZAP70	0.000004	7535
KCTD17	0.000004	79734
KCTD17	0.000004	
P2RX3	0.000004	5024
MMP2	0.000004	4313
ICE2	0.000004	79664
CEP83	0.000004	51134
CEP83	0.000004	
C15orf62	0.000004	643338
HSF4	0.000004	3299
ESRP2	0.000004	80004
RASGEF1A	0.000004	221002
ITPKC	0.000004	80271
UBTD1	0.000004	80019
GSDMD	0.000004	79792
GSDMD	0.000004	
SNORA50C	0.000004	677842
SNORA50C	0.000004	
GSTA7P	0.000004	730152
NINL	0.000004	22981
NINL	0.000004	
TOX2	0.000004	84969
TOX2	0.000004	
NTN3	0.000004	4917
NTN3	0.000004	
PDP1	0.000004	54704
RPIA	0.000004	22934
RPIA	0.000004	
EEF1A1	0.000004	1915
MIR1-1	0.000004	406904
RINT1	0.000004	60561
OR51A2	0.000004	401667
HEATR3	0.000004	55027
HEATR3	0.000004	
HEATR3	0.000004	
MCRIP1	0.000004	348262
LZIC	0.000004	84328
FAM234A	0.000004	83986
FAM234A	0.000004	
FAM234A	0.000004	
MUC21	0.000004	394263
MUC21	0.000004	
RBM15B	0.000004	29890
MSRB2	0.000004	22921
ADAMTS2	0.000004	9509
LPAR4	0.000004	2846
SEMA3D	0.000004	223117
SEMA3D	0.000004	
SCO2	0.000004	9997
EPGN	0.000004	255324
MXD1	0.000004	4084
LINS1	0.000004	55180
GALK1	0.000004	2584
GALK1	0.000004	
LY6G5C	0.000004	80741
USP1	0.000004	7398
ADM2	0.000004	79924
JHY	0.000004	79864
TUBAL3	0.000004	79861
TUBAL3	0.000004	
TUBAL3	0.000004	
HMCES	0.000004	56941
YIPF5	0.000004	81555
NCAM1	0.000004	4684
ZNF286B	0.000004	729288
FAM110D	0.000004	79927
FAM110D	0.000004	
ARHGAP6	0.000004	395
ERI3	0.000004	79033
PARP8	0.000004	79668
PARP8	0.000004	
IFT52	0.000004	51098
IFT52	0.000004	
SAPCD2	0.000004	89958
MIR26B	0.000004	407017
TRAPPC2	0.000004	6399
SLC6A1	0.000004	6529
SIX3	0.000004	6496
SIX3	0.000004	
SIX3	0.000004	
TNFSF12-TNFSF13	0.000004	407977
TNFSF12-TNFSF13	0.000004	
FOXO4	0.000004	4303
NEMF	0.000004	9147
NRIP1	0.000004	8204
SPINK14	0.000004	408187
POLDIP2	0.000004	26073
GATD1	0.000004	347862
CARMN	0.000004	728264
KRT39	0.000004	390792
C20orf204	0.000004	284739
RHBDL2	0.000004	54933
EIF2S3B	0.000004	255308
BPIFB9P	0.000004	402016
OGFOD2	0.000004	79676
OGFOD2	0.000004	
RP1	0.000004	6101
BLOC1S4	0.000004	55330
EZR	0.000004	7430
BRPF1	0.000004	7862
SEMA4C	0.000004	54910
JOSD1	0.000004	9929
OR1H1P	0.000004	26742
MIPEPP3	0.000004	650794
CD93	0.000004	22918
CD93	0.000004	
OR1L4	0.000004	254973
TMEM87B	0.000004	84910
TMEM87B	0.000004	
TMEM87B	0.000004	
PYCR2	0.000004	29920
ASGR1	0.000004	432
FAM182B	0.000004	728882
FAM182B	0.000004	
KCNV1	0.000004	27012
SDC3	0.000004	9672
SORD	0.000004	6652
LUZP2	0.000004	338645
LGR5	0.000004	8549
SLC1A4	0.000004	6509
PDLIM1	0.000004	9124
SLC39A8	0.000004	64116
MAST3	0.000004	23031
MAST3	0.000004	
MIR128-2	0.000004	406916
GOLGA8T	0.000004	653075
GOLGA8T	0.000004	
MEMO1	0.000004	51072
FAM90A1	0.000004	55138
FAM90A1	0.000004	
MAN2A1	0.000004	4124
IL22	0.000004	50616
IL22	0.000004	
STX1A	0.000004	6804
ZIC5	0.000004	85416
SAR1A	0.000004	56681
SAR1A	0.000004	
SAR1A	0.000004	
RPL17P36	0.000004	729340
RPL17P36	0.000004	
HELT	0.000004	391723
CRNDE	0.000004	643911
VCPKMT	0.000004	79609
VCPKMT	0.000004	
VCPKMT	0.000004	
ZNF845	0.000004	91664
PDE6G	0.000004	5148
CSMD1	0.000004	64478
SOWAHD	0.000004	347454
GAR1	0.000004	54433
RPL24P4	0.000004	377381
PIP4K2C	0.000004	79837
OR51T1	0.000004	401665
KYAT3	0.000004	56267
NR2F2	0.000004	7026
LUZP1	0.000004	7798
TYK2	0.000004	7297
FAR1	0.000004	84188
STK11	0.000004	6794
NAT8L	0.000004	339983
NCK1	0.000004	4690
IL21R	0.000004	50615
TMEM168	0.000004	64418
TMEM168	0.000004	
ZNF654	0.000004	55279
HAUS4	0.000004	54930
L3MBTL2	0.000004	83746
L3MBTL2	0.000004	
L3MBTL2	0.000004	
TMEM92	0.000004	162461
MAOA	0.000004	4128
MAOA	0.000004	
CCL2	0.000004	6347
UBXN4	0.000004	23190
UBXN4	0.000004	
TPD52L2	0.000004	7165
ASAH2	0.000004	56624
INTS7	0.000004	25896
FNDC8	0.000004	54752
FNDC8	0.000004	
ARHGDIA	0.000004	396
ZBTB14	0.000004	7541
CD180	0.000004	4064
CD180	0.000004	
NPR1	0.000004	4881
ACTBP9	0.000004	69
AVL9	0.000004	23080
SLC2A4	0.000004	6517
EID3	0.000004	493861
EID3	0.000004	
FGR	0.000004	2268
FKBP6P2	0.000004	541473
NAP1L1	0.000004	4673
DSCC1	0.000004	79075
TRPC5	0.000004	7224
TRPC5	0.000004	
CDC45	0.000004	8318
JAKMIP2	0.000004	9832
JAKMIP2	0.000004	
JAKMIP2	0.000004	
ZNF665	0.000004	79788
GATAD2A	0.000004	54815
GATAD2A	0.000004	
EPHX4	0.000004	253152
SLC22A14	0.000004	9389
CXCL11	0.000004	6373
FBXO2	0.000004	26232
FBXO2	0.000004	
FBXO2	0.000004	
BCL2L12	0.000004	83596
SYNPO2L	0.000004	79933
SPEN-AS1	0.000004	729614
TICRR	0.000004	90381
TXNRD1	0.000004	7296
CDHR4	0.000004	389118
TRGV3	0.000004	6976
GOPC	0.000004	57120
GOPC	0.000004	
PALM	0.000004	5064
TFF2	0.000004	7032
CCDC154	0.000004	645811
CD276	0.000004	80381
TSPO	0.000004	706
TSPO	0.000004	
PPIAP80	0.000004	402644
COX5A	0.000004	9377
COX5A	0.000004	
COX5A	0.000004	
OMD	0.000004	4958
CLUL1	0.000004	27098
C2orf92	0.000004	728537
HTATSF1	0.000004	27336
TMEM229A	0.000004	730130
TMEM229A	0.000004	
CDC40	0.000004	51362
CDC40	0.000004	
BCAN	0.000004	63827
BCAN	0.000004	
NTRK2	0.000004	4915
MMP11	0.000004	4320
MMP11	0.000004	
MMP11	0.000004	
RAB2B	0.000004	84932
MGP	0.000004	4256
FGF23	0.000004	8074
SPHKAP	0.000004	80309
SPHKAP	0.000004	
VMAC	0.000004	400673
GET1	0.000004	7485
GET1	0.000004	
WTAP	0.000004	9589
WTAP	0.000004	
XPA	0.000004	7507
XPA	0.000004	
NUP37	0.000004	79023
EMILIN2	0.000004	84034
SLC35F6	0.000004	54978
TPP2	0.000004	7174
SCRT1	0.000004	83482
FXYD2	0.000004	486
FAM110C	0.000004	642273
GOLGA7B	0.000004	401647
SUPT4H1	0.000004	6827
CSPP1	0.000004	79848
CSPP1	0.000004	
TRIM8	0.000004	81603
RTTN	0.000004	25914
SOHLH1	0.000004	402381
SOHLH1	0.000004	
LINC01973	0.000004	400624
GGA1	0.000004	26088
GGA1	0.000004	
ZKSCAN2	0.000004	342357
PIP5K1P1	0.000004	206426
PIP5K1P1	0.000004	
ABHD13	0.000004	84945
